date,description,amount,type,balance,raw
2025-08-21,PAYMENT - THANK YOU,2022.67,credit,,"21 AUG 21 AUG PAYMENT - THANK YOU 2,022.67CR"
2025-09-02,PAYMENT - THANK YOU,489.85,credit,,2 SEP 02 SEP PAYMENT - THANK YOU 489.85CR
2025-08-14,KK SUPER MART-TDD KUALALUMPUR MY,-23.7,debit,,14 AUG 13 AUG KK SUPER MART-TDD  KUALALUMPUR MY 23.70
2025-08-14,BASE CASHBACK CREDIT,1.82,credit,,14 AUG 13 AUG BASE CASHBACK CREDIT 1.82CR
2025-08-15,KIMCHITIAM KUALA LUMPUR MY,-46.2,debit,,15 AUG 14 AUG KIMCHITIAM KUALA LUMPUR MY 46.20
2025-08-15,LEE VETERINARY CLINIC KUALA LUMPUR MY,-50.0,debit,,15 AUG 14 AUG LEE VETERINARY CLINIC KUALA LUMPUR MY 50.00
2025-08-15,DE MARKET KUALA LUMPUR MY,-7.5,debit,,15 AUG 14 AUG DE MARKET KUALA LUMPUR MY 7.50
2025-08-15,KLINIK HEALTHCARE DAN KUALA LUMPUR MY,-165.0,debit,,15 AUG 14 AUG KLINIK HEALTHCARE DAN KUALA LUMPUR MY 165.00
2025-08-15,LAZADA KUALA LUMPUR MY,-23.99,debit,,15 AUG 14 AUG LAZADA KUALA LUMPUR MY 23.99
2025-08-15,LAZADA KUALA LUMPUR MY,-4.94,debit,,15 AUG 14 AUG LAZADA KUALA LUMPUR MY 4.94
2025-08-15,LAZADA KUALA LUMPUR MY,-30.34,debit,,15 AUG 14 AUG LAZADA KUALA LUMPUR MY 30.34
2025-08-17,JAYA GROCER-PEARL SHOP KUALA LUMPUR MY,-7.5,debit,,17 AUG 15 AUG JAYA GROCER-PEARL SHOP KUALA LUMPUR MY 7.50
2025-08-17,ECONSAVE-SCOTT GARDEN KUALA LUMPUR MY,-33.2,debit,,17 AUG 15 AUG ECONSAVE-SCOTT GARDEN KUALA LUMPUR MY 33.20
2025-08-17,IPY*BEACONHOSPITAL SELANGOR MY,-368.0,debit,,17 AUG 15 AUG IPY*BEACONHOSPITAL SELANGOR MY 368.00
2025-08-17,WATSON'S PEARL POINT KUALA LUMPUR MY,-36.0,debit,,17 AUG 15 AUG WATSON'S PEARL POINT KUALA LUMPUR MY 36.00
2025-08-17,ISETAN-THE GARDEN-F&B KUALA LUMPUR MY,-95.0,debit,,17 AUG 16 AUG ISETAN-THE GARDEN-F&B KUALA LUMPUR MY 95.00
2025-08-18,NSK GROCER-3 DAMANSARA PETALING JAYA MY,-87.55,debit,,18 AUG 17 AUG NSK GROCER-3 DAMANSARA PETALING JAYA MY 87.55
2025-08-18,IPY*BEACONHOSPITAL SELANGOR MY,-70.0,debit,,18 AUG 17 AUG IPY*BEACONHOSPITAL SELANGOR MY 70.00
2025-08-18,NSK GROCER-3 DAMANSARA PETALING JAYA MY,-6.5,debit,,18 AUG 17 AUG NSK GROCER-3 DAMANSARA PETALING JAYA MY 6.50
2025-08-18,LAZADA KUALA LUMPUR MY,-17.02,debit,,18 AUG 17 AUG LAZADA KUALA LUMPUR MY 17.02
2025-08-19,LAZADA KUALA LUMPUR MY,-20.2,debit,,19 AUG 18 AUG LAZADA KUALA LUMPUR MY 20.20
2025-08-19,LAZADA KUALA LUMPUR MY,23.99,credit,,19 AUG 18 AUG LAZADA KUALA LUMPUR MY 23.99CR
2025-08-21,PYX*Aloe Mind SELANGOR MY,-220.0,debit,,21 AUG 20 AUG PYX*Aloe Mind SELANGOR MY 220.00
2025-08-22,LAZADA KUALA LUMPUR MY Bb 4Y43b4800001L73774b DOOOOLLOYS OOOOOYLbLbLL 001064-005783-005777/03-06,-13.78,debit,,22 AUG 21 AUG LAZADA KUALA LUMPUR MY 13.78 Bb 4Y43b4800001L73774b DOOOOLLOYS OOOOOYLbLbLL 001064-005783-005777/03-06
2025-08-22,LAZADA KUALA LUMPUR MY,-15.85,debit,,22 AUG 21 AUG LAZADA KUALA LUMPUR MY 15.85
2025-08-24,LAZADA KUALA LUMPUR MY,-16.55,debit,,24 AUG 22 AUG LAZADA KUALA LUMPUR MY 16.55
2025-08-24,LAZADA KUALA LUMPUR MY,-21.62,debit,,24 AUG 23 AUG LAZADA KUALA LUMPUR MY 21.62
2025-08-25,WATSON'S DANAU DESA (M KUALA LUMPUR MY,-202.05,debit,,25 AUG 24 AUG WATSON'S DANAU DESA (M KUALA LUMPUR MY 202.05
2025-09-09,LAZADA KUALA LUMPUR MY,-26.57,debit,,9 SEP 08 SEP LAZADA KUALA LUMPUR MY 26.57
2025-09-09,LAZADA KUALA LUMPUR MY,-21.66,debit,,9 SEP 08 SEP LAZADA KUALA LUMPUR MY 21.66
2025-09-09,LAZADA KUALA LUMPUR MY,-87.09,debit,,9 SEP 08 SEP LAZADA KUALA LUMPUR MY 87.09
2025-09-09,LAZADA KUALA LUMPUR MY,-19.66,debit,,9 SEP 08 SEP LAZADA KUALA LUMPUR MY 19.66
2025-09-09,LAZADA KUALA LUMPUR MY,-98.21,debit,,9 SEP 08 SEP LAZADA KUALA LUMPUR MY 98.21
2025-09-10,LAZADA KUALA LUMPUR MY,-12.3,debit,,10 SEP 09 SEP LAZADA KUALA LUMPUR MY 12.30
2025-09-11,LAZADA KUALA LUMPUR MY,21.66,credit,,11 SEP 10 SEP LAZADA KUALA LUMPUR MY 21.66CR
