date,description,amount,type,balance,raw
2025-07-01,I-PAYMENT FPXPAY LEMBAGA HASIL DALAM NEGERI MAL,-2000.0,debit,6043.37,"01/07/2025 I-PAYMENT 2,000.00 6,043.37 | FPXPAY LEMBAGA HASIL DALAM | NEGERI MAL | 2124034816558013"
2025-07-01,DUITNOW TO ACCOUNT July WONG FUI YIN,-700.0,debit,8043.37,"01/07/2025 DUITNOW TO ACCOUNT 700.00 8,043.37 | July | WONG FUI YIN"
2025-07-02,I-PAYMENT FPXPAY DUITNOW ONLINE BANKING/WALLETS 20250702M0000041861O,-11.52,debit,5970.65,"02/07/2025 I-PAYMENT 11.52 5,970.65 | FPXPAY DUITNOW ONLINE | BANKING/WALLETS | 20250702M0000041861O"
2025-07-02,I-PAYMENT FPXPAY DUITNOW ONLINE BANKING/WALLETS 20250702M0000041861O,-61.2,debit,5982.17,"02/07/2025 I-PAYMENT 61.20 5,982.17 | FPXPAY DUITNOW ONLINE | BANKING/WALLETS | 20250702M0000041861O"
2025-07-02,DUITNOW TO ACCOUNT ADDICTION PET CAMPAI ROSE ATTRA ROSE ATTRACTIONS SDN,100.0,credit,6070.65,"02/07/2025 DUITNOW TO ACCOUNT 100.00 6,070.65 | ADDICTION PET CAMPAI | ROSE ATTRA | ROSE ATTRACTIONS SDN"
2025-07-04,I-PAYMENT FPXPAY AHAM ASSET MANAGEMENT BERHAD,-2000.0,debit,4270.65,"04/07/2025 I-PAYMENT 2,000.00 4,270.65 | FPXPAY AHAM ASSET MANAGEMENT | BERHAD | 532507041653925"
2025-07-04,DUITNOW TO ACCOUNT Sent from AmOnline YITES STUD YITES STUDIO,200.0,credit,6270.65,"04/07/2025 DUITNOW TO ACCOUNT 200.00 6,270.65 | Sent from AmOnline YITES | STUD | YITES STUDIO"
2025-07-05,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-22.0,debit,4248.65,"05/07/2025 POS DEBIT T10778 22.00 4,248.65 | GRABPAY-EC PETALIN | 03/07/2025 6540 | GRABPAY-EC PETALIN"
2025-07-06,DUITNOW DuitNow QR QR Payment,-18.0,debit,4022.65,"06/07/2025 DUITNOW 18.00 4,022.65 | DuitNow QR | QR Payment"
2025-07-06,DUITNOW DuitNow QR QR Payment,-8.0,debit,4040.65,"06/07/2025 DUITNOW 8.00 4,040.65 | DuitNow QR | QR Payment"
2025-07-06,DUITNOW TO ACCOUNT Fund Transfer,-200.0,debit,4048.65,"06/07/2025 DUITNOW TO ACCOUNT 200.00 4,048.65 | Fund Transfer"
2025-07-07,I-PAYMENT FPXPAY ALIPAY MALAYSIA SDN BHD 20250707M0000943861O,-66.16,debit,2906.49,"07/07/2025 I-PAYMENT 66.16 2,906.49 | FPXPAY ALIPAY MALAYSIA SDN BHD | 20250707M0000943861O"
2025-07-07,TR IBG PayNet Direct Debit AHAM ASSET MANAGEMEN,-1100.0,debit,2972.65,"07/07/2025 TR IBG 1,100.00 2,972.65 | 5000027571 | PayNet Direct Debit | AHAM ASSET MANAGEMEN"
2025-07-07,DUITNOW TO ACCOUNT Miao LIE ZHI HO LIE ZHI HOU,50.0,credit,4072.65,"07/07/2025 DUITNOW TO ACCOUNT 50.00 4,072.65 | Miao LIE ZHI HO | LIE ZHI HOU"
2025-07-08,I-PAYMENT FPXPAY ALIPAY MALAYSIA SDN BHD 20250708M0000943861O,-51.09,debit,2855.4,"08/07/2025 I-PAYMENT 51.09 2,855.40 | FPXPAY ALIPAY MALAYSIA SDN BHD | 20250708M0000943861O"
2025-07-09,I-FUNDS TR TO SA WONG FUI YEN Fund Transfer,-28.0,debit,2827.4,"09/07/2025 I-FUNDS TR TO SA 28.00 2,827.40 | WONG FUI YEN | Fund Transfer"
2025-07-09,DUITNOW DuitNow QR QR Payment,-107.0,debit,2920.4,"09/07/2025 DUITNOW 107.00 2,920.40 | DuitNow QR | QR Payment"
2025-07-09,I-FUNDS TR FROM SA Fund Transfer to yee WONG FUI YEN,85.0,credit,3005.4,"09/07/2025 I-FUNDS TR FROM SA 85.00 3,005.40 | Fund Transfer to yee | WONG FUI YEN"
2025-07-09,I-FUNDS TR FROM SA Fund Transfer 183.64 WONG FUI YEN,200.0,credit,3027.4,"09/07/2025 I-FUNDS TR FROM SA 200.00 3,027.40 | Fund Transfer 183.64 | WONG FUI YEN"
2025-07-10,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-41.28,debit,2778.69,"10/07/2025 POS DEBIT T99616 41.28 2,778.69 | GRABPAY-EC PETALIN | 08/07/2025 6540 | GRABPAY-EC PETALIN"
2025-07-10,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-33.0,debit,2819.97,"10/07/2025 POS DEBIT T66499 33.00 2,819.97 | GRABPAY-EC PETALIN | 08/07/2025 6540 | GRABPAY-EC PETALIN"
2025-07-10,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-61.0,debit,2852.97,"10/07/2025 POS DEBIT T66331 61.00 2,852.97 | GRABPAY-EC PETALIN | 08/07/2025 6540 | GRABPAY-EC PETALIN"
2025-07-10,I-PAYMENT FPXPAY ShopeePay Top Up 20250710M0000041861O,-74.47,debit,2913.97,"10/07/2025 I-PAYMENT 74.47 2,913.97 | FPXPAY ShopeePay Top Up | 20250710M0000041861O"
2025-07-10,I-PAYMENT FPXPAY ShopeePay Top Up 20250710M0000041861O,-16.96,debit,2988.44,"10/07/2025 I-PAYMENT 16.96 2,988.44 | FPXPAY ShopeePay Top Up | 20250710M0000041861O"
2025-07-11,DUITNOW TO ACCOUNT Fund Transfer,-200.0,debit,2431.44,"11/07/2025 DUITNOW TO ACCOUNT 200.00 2,431.44 | Fund Transfer"
