date,description,amount,type,balance,raw
2025-09-19,DE MARKET KUALA LUMPUR,-10.0,debit,,21 SEP 19 SEP DE MARKET KUALA LUMPUR MY 10.00
2025-09-19,PYX*Aloe Mind SELANGOR,-220.0,debit,,21 SEP 19 SEP PYX*Aloe Mind SELANGOR MY 220.00
2025-09-20,UNLIMITED CASH REBATE,4.0,credit,,21 SEP 20 SEP UNLIMITED CASH REBATE 4.00CR
2025-09-20,CASH REBATE,8.0,credit,,21 SEP 20 SEP CASH REBATE 8.00CR
2025-09-20,BREW & BREAD-TMN DESA KUALA LUMP,-43.5,debit,,22 SEP 20 SEP BREW & BREAD-TMN DESA KUALA LUMP MY 43.50
2025-09-22,TRANSFER / TOP-UP THANK YOU-CLICKS,424.59,credit,,22 SEP 22 SEP TRANSFER / TOP-UP THANK YOU-CLICKS 424.59CR
2025-09-24,TRANSFER / TOP-UP THANK YOU-CLICKS,43.5,credit,,24 SEP 24 SEP TRANSFER / TOP-UP THANK YOU-CLICKS 43.50CR
2025-09-24,ZUS COFFEE-PEARL POINT KUALA LUM,-11.2,debit,,26 SEP 24 SEP ZUS COFFEE-PEARL POINT KUALA LUM MY 11.20
2025-09-24,Shopee Malaysia KUALA LUMPUR,-75.09,debit,,27 SEP 24 SEP Shopee Malaysia KUALA LUMPUR MY 75.09
2025-09-24,Shopee Malaysia KUALA LUMPUR,-51.81,debit,,26 SEP 24 SEP Shopee Malaysia KUALA LUMPUR MY 51.81
2025-09-25,MCDONALD'S-SHELL TMN D KUALA LUM,-21.35,debit,,27 SEP 25 SEP MCDONALD'S-SHELL TMN D KUALA LUM MY 21.35
2025-09-26,Shopee Mobile Malaysia KUALA LUM,-6.38,debit,,28 SEP 26 SEP Shopee Mobile Malaysia KUALA LUM MY 6.38
2025-09-28,HONG FU DIM SUM KUALA LUMPUR,-74.8,debit,,30 SEP 28 SEP HONG FU DIM SUM KUALA LUMPUR MY 74.80
2025-09-28,REST SAN CHING SAN-OUG KUALA LUM,-41.4,debit,,01 OCT 28 SEP REST SAN CHING SAN-OUG KUALA LUM MY 41.40
2025-09-29,SUGAR BY FROZEN KUALA LUMPUR,-20.9,debit,,01 OCT 29 SEP SUGAR BY FROZEN KUALA LUMPUR MY 20.90
2025-09-29,JAYA GROCER-PEARL SHOP KUALA LUM,-94.9,debit,,01 OCT 29 SEP JAYA GROCER-PEARL SHOP KUALA LUM MY 94.90
2025-09-29,Shopee Mobile Malaysia KUALA LUM,-9.5,debit,,01 OCT 29 SEP Shopee Mobile Malaysia KUALA LUM MY 9.50
2025-09-30,Shopee Mobile Malaysia KUALA LUM,-6.38,debit,,02 OCT 30 SEP Shopee Mobile Malaysia KUALA LUM MY 6.38
2025-09-30,JPJ-APPS-EC PUTRAJAYA,-270.0,debit,,02 OCT 30 SEP JPJ-APPS-EC PUTRAJAYA MY 270.00
2025-09-30,Shopee Mobile Malaysia KUALA LUM,-10.0,debit,,02 OCT 30 SEP Shopee Mobile Malaysia KUALA LUM MY 10.00
2025-10-01,Ezypay*Anytime Fitness Kuala Lum,-192.78,debit,,02 OCT 01 OCT Ezypay*Anytime Fitness Kuala Lum MY 192.78
2025-10-02,BEACON HOSPITAL SELANGOR,-169.0,debit,,04 OCT 02 OCT BEACON HOSPITAL SELANGOR MY 169.00
2025-10-02,Shopee Mobile Malaysia KUALA LUM,-10.38,debit,,04 OCT 02 OCT Shopee Mobile Malaysia KUALA LUM MY 10.38
2025-10-02,Shopee Malaysia KUALA LUMPUR,-74.21,debit,,04 OCT 02 OCT Shopee Malaysia KUALA LUMPUR MY 74.21
2025-10-03,Shopee Mobile Malaysia Kuala Lum,-235.11,debit,,05 OCT 03 OCT Shopee Mobile Malaysia Kuala Lum MY 235.11
2025-10-04,PETRON RASA HULU SELANGORMY,-50.0,debit,,07 OCT 04 OCT PETRON RASA HULU SELANGORMY 50.00
2025-10-05,AREST CAFE-BUKIT JALIL KUALA LUM,-90.9,debit,,07 OCT 05 OCT AREST CAFE-BUKIT JALIL KUALA LUM MY 90.90
2025-10-05,AEON CO-MID VALLEY KUALA LUMPUR,-16.6,debit,,07 OCT 05 OCT AEON CO-MID VALLEY KUALA LUMPUR MY 16.60
2025-10-05,AEON SMKT-MID VALLEY KUALA LUMPU,-22.15,debit,,07 OCT 05 OCT AEON SMKT-MID VALLEY KUALA LUMPU MY 22.15
2025-10-05,JAYA GROCER-THE GARDEN KUALA LUM,-66.75,debit,,07 OCT 05 OCT JAYA GROCER-THE GARDEN KUALA LUM MY 66.75
2025-10-05,AEON CO-MID VALLEY KUALA LUMPUR,-106.3,debit,,07 OCT 05 OCT AEON CO-MID VALLEY KUALA LUMPUR MY 106.30
2025-10-05,MBG-MID VALLEY GARDENS KUALA LUM,-32.0,debit,,07 OCT 05 OCT MBG-MID VALLEY GARDENS KUALA LUM MY 32.00
2025-10-05,Shopee Mobile Malaysia KUALA LUM,-11.5,debit,,07 OCT 05 OCT Shopee Mobile Malaysia KUALA LUM MY 11.50
2025-10-07,TSUYOI KUALA LUMPUR,-60.3,debit,,09 OCT 07 OCT TSUYOI KUALA LUMPUR MY 60.30
2025-10-07,DE MARKET KUALA LUMPUR,-21.5,debit,,09 OCT 07 OCT DE MARKET KUALA LUMPUR MY 21.50
2025-10-08,BOOST JUICE-KL GATEWAY KUALA LUM,-16.9,debit,,08 OCT 08 OCT BOOST JUICE-KL GATEWAY KUALA LUM MY 16.90
2025-10-08,DIN TAI FUNG THE GARDE KUALA LUM,-27.5,debit,,10 OCT 08 OCT DIN TAI FUNG THE GARDE KUALA LUM MY 27.50
2025-10-08,VILLAGE GROCER-KL GATE KUALA LUM,-7.2,debit,,10 OCT 08 OCT VILLAGE GROCER-KL GATE KUALA LUM MY 7.20
2025-10-08,JAYA GROCER-THE GARDEN KUALA LUM,-5.9,debit,,10 OCT 08 OCT JAYA GROCER-THE GARDEN KUALA LUM MY 5.90
2025-10-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 OCT 08 OCT AIA BHD-RECURRING 5769286A02 MY 317.67
2025-10-09,REST SAN CHING SAN-OUG KUALA LUM,-50.8,debit,,12 OCT 09 OCT REST SAN CHING SAN-OUG KUALA LUM MY 50.80
2025-10-09,Shopee Mobile Malaysia KUALA LUM,-7.5,debit,,11 OCT 09 OCT Shopee Mobile Malaysia KUALA LUM MY 7.50
2025-10-09,PYX*Aloe Mind SELANGOR,-220.0,debit,,11 OCT 09 OCT PYX*Aloe Mind SELANGOR MY 220.00
2025-10-11,SUGAR BY FROZEN KUALA LUMPUR,-30.9,debit,,13 OCT 11 OCT SUGAR BY FROZEN KUALA LUMPUR MY 30.90
2025-10-11,TSUYOI KUALA LUMPUR,-88.15,debit,,13 OCT 11 OCT TSUYOI KUALA LUMPUR MY 88.15
2025-10-11,HO KOW HAINAM KOPITIAM KUALA LUM,-49.4,debit,,13 OCT 11 OCT HO KOW HAINAM KOPITIAM KUALA LUM MY 49.40
2025-10-11,DE MARKET KUALA LUMPUR,-55.0,debit,,13 OCT 11 OCT DE MARKET KUALA LUMPUR MY 55.00
2025-10-12,TRANSFER / TOP-UP THANK YOU-CLICKS,206.59,credit,,12 OCT 12 OCT TRANSFER / TOP-UP THANK YOU-CLICKS 206.59CR
2025-10-12,TAIER-SUNWAY PYRAMID PETALING JAYAM,-179.22,debit,,14 OCT 12 OCT TAIER-SUNWAY PYRAMID PETALING JAYAM 179.22
2025-10-12,DE MARKET KUALA LUMPUR,-7.0,debit,,14 OCT 12 OCT DE MARKET KUALA LUMPUR MY 7.00
2025-10-12,Shopee Mobile Malaysia Kuala Lum,-92.15,debit,,13 OCT 12 OCT Shopee Mobile Malaysia Kuala Lum MY 92.15
2025-10-13,AIA VITALITY VA08648460,-10.0,debit,,15 OCT 13 OCT AIA VITALITY VA08648460 MY 10.00
2025-10-14,Shopee Mobile Malaysia KUALA LUM,-11.5,debit,,16 OCT 14 OCT Shopee Mobile Malaysia KUALA LUM MY 11.50
2025-10-15,MUSEE PLATINUM TOKYO-6M : 06/06,-171.7,debit,,15 OCT 15 OCT MUSEE PLATINUM TOKYO-6M : 06/06 171.70
2025-10-15,99 SPEEDMART-2286 KUALA LUMPUR,-9.2,debit,,17 OCT 15 OCT 99 SPEEDMART-2286 KUALA LUMPUR MY 9.20
2025-10-16,DOME-GLENEAGLES HOSPITAL KUALA L,-76.6,debit,,16 OCT 16 OCT DOME-GLENEAGLES HOSPITAL KUALA L MY 76.60
2025-10-18,DE MARKET KUALA LUMPUR,-41.4,debit,,20 OCT 18 OCT DE MARKET KUALA LUMPUR MY 41.40
2025-10-19,SSF-MY TOWN KUALA LUMPUR,-33.0,debit,,19 OCT 19 OCT SSF-MY TOWN KUALA LUMPUR MY 33.00
