date,description,amount,type,balance,raw
2025-06-18,MCDONALD'S-SHELL TMN D KUALA LUM,-6.4,debit,,21 JUN 18 JUN MCDONALD'S-SHELL TMN D KUALA LUM MY 6.40
2025-06-18,BHPETROL JALAN KLANG L KUALA LUM,-62.0,debit,,21 JUN 18 JUN BHPETROL JALAN KLANG L KUALA LUM MY 62.00
2025-06-20,NIHONKAI JAPANESE REST KUALA LUM,-33.05,debit,,22 JUN 20 JUN NIHONKAI JAPANESE REST KUALA LUM MY 33.05
2025-06-20,MCDONALD'S-SHELL TMN D KUALA LUM,-15.7,debit,,23 JUN 20 JUN MCDONALD'S-SHELL TMN D KUALA LUM MY 15.70
2025-06-21,BREW & BREAD-TMN DESA KUALA LUMP,-84.7,debit,,23 JUN 21 JUN BREW & BREAD-TMN DESA KUALA LUMP MY 84.70
2025-06-21,SUKIYA TOKYO BOWLS-MID KUALA LUM,-31.2,debit,,23 JUN 21 JUN SUKIYA TOKYO BOWLS-MID KUALA LUM MY 31.20
2025-06-21,LEE VETERINARY CLINIC KUALA LUMP,-187.0,debit,,23 JUN 21 JUN LEE VETERINARY CLINIC KUALA LUMP MY 187.00
2025-06-21,LEE VETERINARY CLINIC KUALA LUMP,-122.0,debit,,23 JUN 21 JUN LEE VETERINARY CLINIC KUALA LUMP MY 122.00
2025-06-22,YI FENG RESTAURANT KUALA LUMPUR,-123.55,debit,,24 JUN 22 JUN YI FENG RESTAURANT KUALA LUMPUR MY 123.55
2025-06-23,BAIWEI MINIBOWL SDN BH KEDAH,-38.8,debit,,25 JUN 23 JUN BAIWEI MINIBOWL SDN BH KEDAH MY 38.80
2025-06-24,BAAN THAI 2 SEAFOOD RE KUALA LUM,-144.3,debit,,27 JUN 24 JUN BAAN THAI 2 SEAFOOD RE KUALA LUM MY 144.30
2025-06-24,ALOE MIND PETALING JAYAMY,-220.0,debit,,26 JUN 24 JUN ALOE MIND PETALING JAYAMY 220.00
2025-06-26,GUARDIAN FABER TOWER KUALA LUMPU,-5.0,debit,,28 JUN 26 JUN GUARDIAN FABER TOWER KUALA LUMPU MY 5.00
2025-06-26,APPLE.COM/BILL ITUNES.COM,-7.58,debit,,28 JUN 26 JUN APPLE.COM/BILL ITUNES.COM IE 7.58
2025-06-27,MCDONALD'S-SHELL TMN D KUALA LUM,-18.05,debit,,30 JUN 27 JUN MCDONALD'S-SHELL TMN D KUALA LUM MY 18.05
2025-06-28,RED KETTLE- TGM KUALA LUMPUR,-114.4,debit,,30 JUN 28 JUN RED KETTLE- TGM KUALA LUMPUR MY 114.40
2025-06-29,HONG FU DIM SUM KUALA LUMPUR,-81.8,debit,,01 JUL 29 JUN HONG FU DIM SUM KUALA LUMPUR MY 81.80
2025-06-29,SAUSAGE & RIBS SHACK KUALA LUMPU,-96.3,debit,,01 JUL 29 JUN SAUSAGE & RIBS SHACK KUALA LUMPU MY 96.30
2025-06-29,ORIENTAL MART-3 DAMANS PETALING JAY,-114.9,debit,,01 JUL 29 JUN ORIENTAL MART-3 DAMANS PETALING JAY 114.90
2025-06-29,NSK GROCER-3 DAMANSARA PETALING JAY,-161.25,debit,,01 JUL 29 JUN NSK GROCER-3 DAMANSARA PETALING JAY 161.25
2025-06-30,TRANSFER / TOP-UP THANK YOU-CLICKS,4580.74,credit,,"30 JUN 30 JUN TRANSFER / TOP-UP THANK YOU-CLICKS 4,580.74CR"
2025-07-01,BUNGKUS KAW KAW-PEARL KUALA LUMP,-13.8,debit,,03 JUL 01 JUL BUNGKUS KAW KAW-PEARL KUALA LUMP MY 13.80
