date,description,amount,type,balance,raw
2025-08-20,UNLIMITED CASH REBATE,4.0,credit,,21 AUG 20 AUG UNLIMITED CASH REBATE 4.00CR
2025-08-20,CASH REBATE,3.0,credit,,21 AUG 20 AUG CASH REBATE 3.00CR
2025-08-22,LAZADA KUALA LUMPUR,17.79,credit,,24 AUG 22 AUG LAZADA KUALA LUMPUR MY 17.79CR
2025-08-24,99 SPEEDMART-1121 KUALA LUMPUR,-2.1,debit,,26 AUG 24 AUG 99 SPEEDMART-1121 KUALA LUMPUR MY 2.10
2025-08-25,Shopee Mobile Malaysia Kuala Lum,-144.98,debit,,26 AUG 25 AUG Shopee Mobile Malaysia Kuala Lum MY 144.98
2025-08-25,Shopee Mobile Malaysia Kuala Lum,-2.96,debit,,26 AUG 25 AUG Shopee Mobile Malaysia Kuala Lum MY 2.96
2025-08-26,Shopee Mobile Malaysia KUALA LUM,-7.13,debit,,28 AUG 26 AUG Shopee Mobile Malaysia KUALA LUM MY 7.13
2025-08-27,Shopee Mobile Malaysia KUALA LUM,-12.0,debit,,29 AUG 27 AUG Shopee Mobile Malaysia KUALA LUM MY 12.00
2025-08-27,Shopee Mobile Malaysia Kuala Lum,-155.46,debit,,28 AUG 27 AUG Shopee Mobile Malaysia Kuala Lum MY 155.46
2025-08-29,FENGANG BAK KUT TEH KUALA LUMPUR,-127.6,debit,,31 AUG 29 AUG FENGANG BAK KUT TEH KUALA LUMPUR MY 127.60
2025-08-30,UNIQUE AQUAPETS KUALA LUMPUR,-12.0,debit,,01 SEP 30 AUG UNIQUE AQUAPETS KUALA LUMPUR MY 12.00
2025-08-30,DE MARKET KUALA LUMPUR,-17.8,debit,,01 SEP 30 AUG DE MARKET KUALA LUMPUR MY 17.80
2025-08-31,ESQUIRE KITCHEN-SWY PR PETALING JAY,-46.5,debit,,02 SEP 31 AUG ESQUIRE KITCHEN-SWY PR PETALING JAY 46.50
2025-08-31,YGF MALATANG-SUNWAY PY PETALING JAY,-79.8,debit,,02 SEP 31 AUG YGF MALATANG-SUNWAY PY PETALING JAY 79.80
