date,description,amount,type,balance,raw
2024-10-19,NSK GROCER-SUMMIT USJ SUBANG JAY,-157.3,debit,,21 OCT 19 OCT NSK GROCER-SUMMIT USJ SUBANG JAY MY 157.30
2024-10-19,NSK GROCER-SUMMIT USJ SUBANG JAY,-16.0,debit,,21 OCT 19 OCT NSK GROCER-SUMMIT USJ SUBANG JAY MY 16.00
2024-10-20,UNLIMITED CASH REBATE,4.0,credit,,21 OCT 20 OCT UNLIMITED CASH REBATE 4.00CR
2024-10-20,CASH REBATE,3.0,credit,,21 OCT 20 OCT CASH REBATE 3.00CR
2024-10-20,MCDONALD'S-SHELL TMN D KUALA LUM,-18.85,debit,,23 OCT 20 OCT MCDONALD'S-SHELL TMN D KUALA LUM MY 18.85
2024-10-20,JAYA GROCER-MID VALLEY KUALA LUM,-63.5,debit,,22 OCT 20 OCT JAYA GROCER-MID VALLEY KUALA LUM MY 63.50
2024-10-20,AEON CO-MID VALLEY KUALA LUMPUR,-82.0,debit,,22 OCT 20 OCT AEON CO-MID VALLEY KUALA LUMPUR MY 82.00
2024-10-21,NINJAZ-TDD KUALA LUMPUR,-45.0,debit,,23 OCT 21 OCT NINJAZ-TDD KUALA LUMPUR MY 45.00
2024-10-23,YI FENG RESTAURANT KUALA LUMPUR,-78.4,debit,,25 OCT 23 OCT YI FENG RESTAURANT KUALA LUMPUR MY 78.40
2024-10-26,KO HYANG-1U PETALING JAYAMY,-41.3,debit,,28 OCT 26 OCT KO HYANG-1U PETALING JAYAMY 41.30
2024-10-26,"AUTOPAY, 1 UTAMA PETALING JAYAMY",-4.0,debit,,"29 OCT 26 OCT AUTOPAY, 1 UTAMA PETALING JAYAMY 4.00"
2024-10-26,BOX OF BRICKS-ONE UTAM PETALING JAY,-1299.0,debit,,"28 OCT 26 OCT BOX OF BRICKS-ONE UTAM PETALING JAY 1,299.00"
2024-10-26,CARING PHARMACY-HQ PETALING JAYAMY,-49.0,debit,,28 OCT 26 OCT CARING PHARMACY-HQ PETALING JAYAMY 49.00
2024-10-27,AEON CO-MID VALLEY KUALA LUMPUR,-90.0,debit,,29 OCT 27 OCT AEON CO-MID VALLEY KUALA LUMPUR MY 90.00
2024-10-31,GUARDIAN PEARL POINT S KUALA LUM,-35.05,debit,,02 NOV 31 OCT GUARDIAN PEARL POINT S KUALA LUM MY 35.05
2024-11-01,ISETAN-THE GARDEN-F&B KUALA LUMP,-84.0,debit,,01 NOV 01 NOV ISETAN-THE GARDEN-F&B KUALA LUMP MY 84.00
2024-11-01,HOOGA-MIDVALLEY KUALA LUMPUR,-37.6,debit,,03 NOV 01 NOV HOOGA-MIDVALLEY KUALA LUMPUR MY 37.60
2024-11-01,NESH MARKETING T9 SELANGOR,-636.0,debit,,04 NOV 01 NOV NESH MARKETING T9 SELANGOR MY 636.00
2024-11-01,MUJI-MV KUALA LUMPUR,-39.01,debit,,03 NOV 01 NOV MUJI-MV KUALA LUMPUR MY 39.01
2024-11-01,PETRON ML3 JLN KLG LAM KUALA LUM,-67.62,debit,,04 NOV 01 NOV PETRON ML3 JLN KLG LAM KUALA LUM MY 67.62
2024-11-01,Ezypay*Anytime Fitness Kuala Lum,-192.78,debit,,02 NOV 01 NOV Ezypay*Anytime Fitness Kuala Lum MY 192.78
2024-11-02,NSK GROCER-SUMMIT SUBANG JAYA,-206.1,debit,,04 NOV 02 NOV NSK GROCER-SUMMIT SUBANG JAYA MY 206.10
2024-11-02,INSIDE SCOOP AEON CHRS CHERAS,-26.0,debit,,04 NOV 02 NOV INSIDE SCOOP AEON CHRS CHERAS MY 26.00
2024-11-03,CHAGEE@PAVILION BJ W.P. KUALA LUMY,-30.8,debit,,05 NOV 03 NOV CHAGEE@PAVILION BJ W.P. KUALA LUMY 30.80
2024-11-03,VETS FOR PETS-KUCHAI SELANGOR,-143.0,debit,,05 NOV 03 NOV VETS FOR PETS-KUCHAI SELANGOR MY 143.00
2024-11-04,DE MARKET KUALA LUMPUR,-43.35,debit,,06 NOV 04 NOV DE MARKET KUALA LUMPUR MY 43.35
2024-11-05,TRANSFER / TOP-UP THANK YOU-CLICKS,2803.89,credit,,"05 NOV 05 NOV TRANSFER / TOP-UP THANK YOU-CLICKS 2,803.89CR"
2024-11-08,AIA VITALITY VA08648460,-10.0,debit,,10 NOV 08 NOV AIA VITALITY VA08648460 MY 10.00
2024-11-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 NOV 08 NOV AIA BHD-RECURRING 5769286A02 MY 317.67
2024-11-09,ONSEN CHERAS SELANGOR,-349.0,debit,,11 NOV 09 NOV ONSEN CHERAS SELANGOR MY 349.00
2024-11-10,SHINMAPO GALMAEGI-MV KUALA LUMPU,-255.2,debit,,12 NOV 10 NOV SHINMAPO GALMAEGI-MV KUALA LUMPU MY 255.20
2024-11-10,"LOVE, BONITO-MIDVALLEY KUALA LUM",-60.0,debit,,"12 NOV 10 NOV LOVE, BONITO-MIDVALLEY KUALA LUM MY 60.00"
2024-11-10,AEON- MID VALLEY KUALA LUMPUR,-96.9,debit,,12 NOV 10 NOV AEON- MID VALLEY KUALA LUMPUR MY 96.90
2024-11-10,AEON CO-MID VALLEY KUALA LUMPUR,-46.75,debit,,12 NOV 10 NOV AEON CO-MID VALLEY KUALA LUMPUR MY 46.75
2024-11-11,JAYA GROCER-PEARL SHOP KUALA LUM,-91.1,debit,,13 NOV 11 NOV JAYA GROCER-PEARL SHOP KUALA LUM MY 91.10
2024-11-14,MUSEE PLATINUM TOKYO-M KUALA LUM,-290.0,debit,,16 NOV 14 NOV MUSEE PLATINUM TOKYO-M KUALA LUM MY 290.00
2024-11-16,BENS - MID VALLEY KUALA LUMPUR,-120.65,debit,,18 NOV 16 NOV BENS - MID VALLEY KUALA LUMPUR MY 120.65
2024-11-16,AEON SMKT-MID VALLEY KUALA LUMPU,-23.95,debit,,18 NOV 16 NOV AEON SMKT-MID VALLEY KUALA LUMPU MY 23.95
