date,description,amount,type,balance,raw
2025-11-19,LAZADA KUALA LUMPUR,-14.1,debit,,21 NOV 19 NOV LAZADA KUALA LUMPUR MY 14.10
2025-11-19,Shopee Mobile Malaysia KUALA LUM,-12.5,debit,,21 NOV 19 NOV Shopee Mobile Malaysia KUALA LUM MY 12.50
2025-11-20,UNLIMITED CASH REBATE,12.0,credit,,21 NOV 20 NOV UNLIMITED CASH REBATE 12.00CR
2025-11-20,CASH REBATE,30.0,credit,,21 NOV 20 NOV CASH REBATE 30.00CR
2025-11-22,LAI FOONG LALA KL KUALA LUMPUR,-57.8,debit,,25 NOV 22 NOV LAI FOONG LALA KL KUALA LUMPUR MY 57.80
2025-11-23,JAYA GROCER-PEARL SHOP KUALA LUM,-128.0,debit,,25 NOV 23 NOV JAYA GROCER-PEARL SHOP KUALA LUM MY 128.00
2025-11-24,Shopee Malaysia KUALA LUMPUR,-67.03,debit,,27 NOV 24 NOV Shopee Malaysia KUALA LUMPUR MY 67.03
2025-11-24,Shopee Malaysia KUALA LUMPUR,-68.78,debit,,27 NOV 24 NOV Shopee Malaysia KUALA LUMPUR MY 68.78
2025-11-25,DE MARKET KUALA LUMPUR,-86.85,debit,,27 NOV 25 NOV DE MARKET KUALA LUMPUR MY 86.85
2025-11-25,Shopee Malaysia KUALA LUMPUR,-17.72,debit,,27 NOV 25 NOV Shopee Malaysia KUALA LUMPUR MY 17.72
2025-11-26,Shopee Malaysia KUALA LUMPUR,-26.95,debit,,28 NOV 26 NOV Shopee Malaysia KUALA LUMPUR MY 26.95
2025-11-26,Shopee Mobile Malaysia KUALA LUM,-10.0,debit,,28 NOV 26 NOV Shopee Mobile Malaysia KUALA LUM MY 10.00
2025-11-28,Shopee Malaysia KUALA LUMPUR,-26.95,debit,,30 NOV 28 NOV Shopee Malaysia KUALA LUMPUR MY 26.95
2025-11-29,LAZADA KUALA LUMPUR,-78.65,debit,,01 DEC 29 NOV LAZADA KUALA LUMPUR MY 78.65
2025-11-29,Shopee Malaysia KUALA LUMPUR,-36.42,debit,,01 DEC 29 NOV Shopee Malaysia KUALA LUMPUR MY 36.42
2025-12-01,Ezypay Ezypay*Anytime Kuala Lump,-192.78,debit,,02 DEC 01 DEC Ezypay Ezypay*Anytime Kuala Lump MY 192.78
2025-12-02,TRANSFER / TOP-UP THANK YOU-CLICKS,8084.82,credit,,"02 DEC 02 DEC TRANSFER / TOP-UP THANK YOU-CLICKS 8,084.82CR"
2025-12-03,MUSEE PLATINUM TOKYO-12M : 01/12,-279.24,debit,,03 DEC 03 DEC MUSEE PLATINUM TOKYO-12M : 01/12 279.24
2025-12-03,JAYA GROCER-PEARL SHOP KUALA LUM,-21.95,debit,,05 DEC 03 DEC JAYA GROCER-PEARL SHOP KUALA LUM MY 21.95
2025-12-05,ECO-SRI PETALING 6 KUALA LUMPUR,-2.6,debit,,07 DEC 05 DEC ECO-SRI PETALING 6 KUALA LUMPUR MY 2.60
2025-12-06,MCDONALD'S-SHELL TMN D KUALA LUM,-30.3,debit,,09 DEC 06 DEC MCDONALD'S-SHELL TMN D KUALA LUM MY 30.30
2025-12-08,AIA VITALITY VA08648460,-10.0,debit,,10 DEC 08 DEC AIA VITALITY VA08648460 MY 10.00
2025-12-08,Shopee Malaysia KUALA LUMPUR,-76.26,debit,,11 DEC 08 DEC Shopee Malaysia KUALA LUMPUR MY 76.26
2025-12-09,JAYA GROCER-PEARL SHOP KUALA LUM,-51.05,debit,,11 DEC 09 DEC JAYA GROCER-PEARL SHOP KUALA LUM MY 51.05
2025-12-09,JAYA GROCER-PEARL SHOP KUALA LUM,-18.75,debit,,11 DEC 09 DEC JAYA GROCER-PEARL SHOP KUALA LUM MY 18.75
2025-12-09,LAZADA KUALA LUMPUR,-68.43,debit,,11 DEC 09 DEC LAZADA KUALA LUMPUR MY 68.43
2025-12-09,AIA BHD-RECURRING 5769286A02,-317.67,debit,,11 DEC 09 DEC AIA BHD-RECURRING 5769286A02 MY 317.67
2025-12-11,HERBALINE BEAUTY-OU KUALA LUMPUR,-445.0,debit,,13 DEC 11 DEC HERBALINE BEAUTY-OU KUALA LUMPUR MY 445.00
2025-12-11,LAZADA KUALA LUMPUR,-23.99,debit,,13 DEC 11 DEC LAZADA KUALA LUMPUR MY 23.99
2025-12-12,DA TRUTH CAFE KUALA LUMPUR,-84.7,debit,,14 DEC 12 DEC DA TRUTH CAFE KUALA LUMPUR MY 84.70
2025-12-12,LAZADA KUALA LUMPUR,-135.6,debit,,14 DEC 12 DEC LAZADA KUALA LUMPUR MY 135.60
2025-12-14,XLL MALAHOTPOT K_LUMPUR,-42.5,debit,,16 DEC 14 DEC XLL MALAHOTPOT K_LUMPUR MY 42.50
2025-12-14,LEAP HOLDINGS SDN BHD KUALA LUMP,-168.3,debit,,16 DEC 14 DEC LEAP HOLDINGS SDN BHD KUALA LUMP MY 168.30
2025-12-14,JAYA GROCER-PEARL SHOP KUALA LUM,-106.6,debit,,16 DEC 14 DEC JAYA GROCER-PEARL SHOP KUALA LUM MY 106.60
2025-12-15,TFM-WCITY@OUG KUALA LUMPUR,-8.4,debit,,17 DEC 15 DEC TFM-WCITY@OUG KUALA LUMPUR MY 8.40
2025-12-15,Shopee Malaysia KUALA LUMPUR,-76.17,debit,,17 DEC 15 DEC Shopee Malaysia KUALA LUMPUR MY 76.17
2025-12-16,Shopee Mobile Malaysia KUALA LUM,-21.8,debit,,18 DEC 16 DEC Shopee Mobile Malaysia KUALA LUM MY 21.80
2025-12-17,TAMAN DESA MEDICAL CTR KUALA LUM,-48.0,debit,,19 DEC 17 DEC TAMAN DESA MEDICAL CTR KUALA LUM MY 48.00
2025-12-17,LES DEUX GARCONS-TDESA KUALA LUM,-45.1,debit,,19 DEC 17 DEC LES DEUX GARCONS-TDESA KUALA LUM MY 45.10
2025-12-17,UNIQ DENTAL KUALA LUMPUR,-150.0,debit,,19 DEC 17 DEC UNIQ DENTAL KUALA LUMPUR MY 150.00
2025-12-18,TSUYOI KUALA LUMPUR,-62.65,debit,,20 DEC 18 DEC TSUYOI KUALA LUMPUR MY 62.65
2025-12-18,DE MARKET KUALA LUMPUR,-59.3,debit,,20 DEC 18 DEC DE MARKET KUALA LUMPUR MY 59.30
2025-12-13,BOOSTJUICE-WISMAJAG KUALA LUMPUR,-31.4,debit,,13 DEC 13 DEC BOOSTJUICE-WISMAJAG KUALA LUMPUR MY 31.40
