date,description,amount,type,balance,raw
2024-11-19,MCDONALD'S-SHELL TMN D KUALA LUM,-17.05,debit,,22 NOV 19 NOV MCDONALD'S-SHELL TMN D KUALA LUM MY 17.05
2024-11-20,UNLIMITED CASH REBATE,7.0,credit,,21 NOV 20 NOV UNLIMITED CASH REBATE 7.00CR
2024-11-20,CASH REBATE,30.0,credit,,21 NOV 20 NOV CASH REBATE 30.00CR
2024-11-20,LEE VETERINARY CLINIC KUALA LUMP,-258.0,debit,,22 NOV 20 NOV LEE VETERINARY CLINIC KUALA LUMP MY 258.00
2024-11-20,LEE VETERINARY CLINIC KUALA LUMP,-80.0,debit,,22 NOV 20 NOV LEE VETERINARY CLINIC KUALA LUMP MY 80.00
2024-11-22,SUNSAN KUALA LUMPUR,-69.12,debit,,24 NOV 22 NOV SUNSAN KUALA LUMPUR MY 69.12
2024-11-22,PETS SAVERS VETERINARY SELANGOR,-85.6,debit,,24 NOV 22 NOV PETS SAVERS VETERINARY SELANGOR MY 85.60
2024-11-24,MCDONALD'S-SHELL TMN D KUALA LUM,-19.5,debit,,27 NOV 24 NOV MCDONALD'S-SHELL TMN D KUALA LUM MY 19.50
2024-11-25,JAYA GROCER-PEARL SHOP KUALA LUM,-33.7,debit,,27 NOV 25 NOV JAYA GROCER-PEARL SHOP KUALA LUM MY 33.70
2024-11-25,VETS FOR PETS-KUCHAI SELANGOR,-143.0,debit,,27 NOV 25 NOV VETS FOR PETS-KUCHAI SELANGOR MY 143.00
2024-11-25,LAZADA KUALA LUMPUR,-0.04,debit,,27 NOV 25 NOV LAZADA KUALA LUMPUR MY 0.04
2024-11-26,LAZADA KUALA LUMPUR,-0.01,debit,,28 NOV 26 NOV LAZADA KUALA LUMPUR MY 0.01
2024-11-27,CHAGEE@TAMAN DANAU DES W.P. KUALA L,-31.8,debit,,29 NOV 27 NOV CHAGEE@TAMAN DANAU DES W.P. KUALA L 31.80
2024-11-27,LAZADA KUALA LUMPUR,-25.34,debit,,29 NOV 27 NOV LAZADA KUALA LUMPUR MY 25.34
2024-11-28,BIG BABA RESTAURANT KUALA LUMPUR,-103.3,debit,,30 NOV 28 NOV BIG BABA RESTAURANT KUALA LUMPUR MY 103.30
2024-11-28,NSK GROCER-3 DAMANSARA PETALING JAY,-118.95,debit,,30 NOV 28 NOV NSK GROCER-3 DAMANSARA PETALING JAY 118.95
