date,description,amount,type,balance,raw
2026-04-19,65 ONDO SDN BHD KUALA LUMPUR,-78.0,debit,,21 APR 19 APR 65 ONDO SDN BHD KUALA LUMPUR MY 78.00
2026-04-19,JAYA GROCER-PEARL SHOP KUALA LUM,-81.0,debit,,21 APR 19 APR JAYA GROCER-PEARL SHOP KUALA LUM MY 81.00
2026-04-20,UNLIMITED CASH REBATE,3.0,credit,,21 APR 20 APR UNLIMITED CASH REBATE 3.00CR
2026-04-20,CASH REBATE,5.0,credit,,21 APR 20 APR CASH REBATE 5.00CR
2026-04-20,99 SPEEDMART-2286 KUALA LUMPUR,-29.95,debit,,22 APR 20 APR 99 SPEEDMART-2286 KUALA LUMPUR MY 29.95
2026-04-20,DE MARKET KUALA LUMPUR,-111.8,debit,,22 APR 20 APR DE MARKET KUALA LUMPUR MY 111.80
2026-04-20,Shopee MY Marketplace KUALA LUMP,-7.8,debit,,22 APR 20 APR Shopee MY Marketplace KUALA LUMP MY 7.80
2026-04-20,LAZADA KUALA LUMPUR,-190.68,debit,,22 APR 20 APR LAZADA KUALA LUMPUR MY 190.68
2026-04-21,Shopee MY Marketplace KUALA LUMP,7.8,credit,,23 APR 21 APR Shopee MY Marketplace KUALA LUMP MY 7.80CR
2026-04-21,LAZADA KUALA LUMPUR,-51.27,debit,,23 APR 21 APR LAZADA KUALA LUMPUR MY 51.27
2026-04-23,KIMCHITIAM KUALA LUMPUR,-48.4,debit,,25 APR 23 APR KIMCHITIAM KUALA LUMPUR MY 48.40
2026-04-24,Lazada Topup KUALA LUMPUR,-106.07,debit,,27 APR 24 APR Lazada Topup KUALA LUMPUR MY 106.07
2026-04-24,Shopee MY Marketplace KUALA LUMP,-110.76,debit,,27 APR 24 APR Shopee MY Marketplace KUALA LUMP MY 110.76
2026-04-25,GUARDIAN-C180-8616 CHERAS,-53.85,debit,,27 APR 25 APR GUARDIAN-C180-8616 CHERAS MY 53.85
2026-04-26,OOI BROTHERS F&B PLT KUALA LUMPU,-25.1,debit,,28 APR 26 APR OOI BROTHERS F&B PLT KUALA LUMPU MY 25.10
2026-04-26,JAYA GROCER-PEARL SHOP KUALA LUM,-104.55,debit,,28 APR 26 APR JAYA GROCER-PEARL SHOP KUALA LUM MY 104.55
2026-04-27,EMPRO-MIDVALLEY KUALA LUMPUR,-120.0,debit,,29 APR 27 APR EMPRO-MIDVALLEY KUALA LUMPUR MY 120.00
2026-04-29,ShopeeFood MY KUALA LUMPUR,-12.5,debit,,01 MAY 29 APR ShopeeFood MY KUALA LUMPUR MY 12.50
2026-04-30,MANJOE GARDENS MALL KUALA LUMPUR,-68.45,debit,,02 MAY 30 APR MANJOE GARDENS MALL KUALA LUMPUR MY 68.45
2026-05-01,Dong Tai Kopitiam Kepo Seri Edaran,-43.7,debit,,03 MAY 01 MAY Dong Tai Kopitiam Kepo Seri Edaran 43.70
2026-05-02,JAYA GROCER- LALAPORT KUALA LUMP,-69.1,debit,,04 MAY 02 MAY JAYA GROCER- LALAPORT KUALA LUMP MY 69.10
2026-05-02,JAYA GROCER- LALAPORT KUALA LUMP,-9.9,debit,,04 MAY 02 MAY JAYA GROCER- LALAPORT KUALA LUMP MY 9.90
2026-05-03,MUSEE PLATINUM TOKYO-12M : 06/12,-279.26,debit,,03 MAY 03 MAY MUSEE PLATINUM TOKYO-12M : 06/12 279.26
2026-05-03,XLL MALAHOTPOT KUALA LUMPUR,-37.2,debit,,05 MAY 03 MAY XLL MALAHOTPOT KUALA LUMPUR MY 37.20
2026-05-03,Shopee MY Marketplace KUALA LUMP,-76.17,debit,,05 MAY 03 MAY Shopee MY Marketplace KUALA LUMP MY 76.17
2026-05-04,MR DIY (KUCHAI)-PPS KUALA LUMPUR,-30.4,debit,,06 MAY 04 MAY MR DIY (KUCHAI)-PPS KUALA LUMPUR MY 30.40
2026-05-04,MR DIY (KUCHAI)-PPS KUALA LUMPUR,-5.5,debit,,06 MAY 04 MAY MR DIY (KUCHAI)-PPS KUALA LUMPUR MY 5.50
2026-05-04,LAZADA KUALA LUMPUR,-149.67,debit,,06 MAY 04 MAY LAZADA KUALA LUMPUR MY 149.67
2026-05-05,Shopee MY Marketplace KUALA LUMP,-24.5,debit,,07 MAY 05 MAY Shopee MY Marketplace KUALA LUMP MY 24.50
2026-05-05,Shopee MY Marketplace KUALA LUMP,-6.76,debit,,08 MAY 05 MAY Shopee MY Marketplace KUALA LUMP MY 6.76
2026-05-07,MCDONALD'S-SHELL TMN D KUALA LUM,-19.1,debit,,09 MAY 07 MAY MCDONALD'S-SHELL TMN D KUALA LUM MY 19.10
2026-05-08,TSUYOI KUALA LUMPUR,-118.3,debit,,10 MAY 08 MAY TSUYOI KUALA LUMPUR MY 118.30
2026-05-08,AIA VITALITY VA08648460,-10.0,debit,,10 MAY 08 MAY AIA VITALITY VA08648460 MY 10.00
2026-05-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 MAY 08 MAY AIA BHD-RECURRING 5769286A02 MY 317.67
2026-05-11,TRANSFER / TOP-UP THANK YOU-CLICKS,2744.17,credit,,"11 MAY 11 MAY TRANSFER / TOP-UP THANK YOU-CLICKS 2,744.17CR"
2026-05-11,MENYA HANABI-SP KUALA LUMPUR,-63.6,debit,,13 MAY 11 MAY MENYA HANABI-SP KUALA LUMPUR MY 63.60
2026-05-11,VCR BAKEHOUSE KUALA LUMPUR,-114.85,debit,,13 MAY 11 MAY VCR BAKEHOUSE KUALA LUMPUR MY 114.85
2026-05-14,MCDONALD'S-SHELL TMN D KUALA LUM,-13.8,debit,,17 MAY 14 MAY MCDONALD'S-SHELL TMN D KUALA LUM MY 13.80
2026-05-14,BEACON HOSPITAL GENERA SELANGOR,-307.25,debit,,16 MAY 14 MAY BEACON HOSPITAL GENERA SELANGOR MY 307.25
2026-05-14,PETRON ML3 JLN KLG LAM KUALA LUM,-43.85,debit,,16 MAY 14 MAY PETRON ML3 JLN KLG LAM KUALA LUM MY 43.85
2026-05-14,LAZADA KUALA LUMPUR,-13.61,debit,,15 MAY 14 MAY LAZADA KUALA LUMPUR MY 13.61
2026-05-16,YI FENG RESTAURANT KUALA LUMPUR,-102.9,debit,,18 MAY 16 MAY YI FENG RESTAURANT KUALA LUMPUR MY 102.90
