date,description,amount,type,balance,raw
2025-07-19,REST SAN CHING SAN-OUG KUALA LUM,-50.6,debit,,22 JUL 19 JUL REST SAN CHING SAN-OUG KUALA LUM MY 50.60
2025-07-19,KLINIK HEALTHCARE DAN KUALA LUMP,-80.0,debit,,21 JUL 19 JUL KLINIK HEALTHCARE DAN KUALA LUMP MY 80.00
2025-07-19,POPULAR BOOK PEARL PT KUALA LUMP,-49.0,debit,,21 JUL 19 JUL POPULAR BOOK PEARL PT KUALA LUMP MY 49.00
2025-07-20,UNLIMITED CASH REBATE,7.0,credit,,21 JUL 20 JUL UNLIMITED CASH REBATE 7.00CR
2025-07-20,CASH REBATE,8.0,credit,,21 JUL 20 JUL CASH REBATE 8.00CR
2025-07-20,RED KETTLE- TGM KUALA LUMPUR,-132.95,debit,,22 JUL 20 JUL RED KETTLE- TGM KUALA LUMPUR MY 132.95
2025-07-20,PURPLE CANE RESTAURANT KUALA LUM,-43.85,debit,,22 JUL 20 JUL PURPLE CANE RESTAURANT KUALA LUM MY 43.85
2025-07-20,JAYA GROCER-THE GARDEN KUALA LUM,-21.25,debit,,22 JUL 20 JUL JAYA GROCER-THE GARDEN KUALA LUM MY 21.25
2025-07-21,YI FENG RESTAURANT KUALA LUMPUR,-51.4,debit,,23 JUL 21 JUL YI FENG RESTAURANT KUALA LUMPUR MY 51.40
2025-07-21,MCDONALD'S-SHELL TMN D KUALA LUM,-22.9,debit,,23 JUL 21 JUL MCDONALD'S-SHELL TMN D KUALA LUM MY 22.90
2025-07-22,MCDONALD'S-SHELL TMN D KUALA LUM,-13.4,debit,,25 JUL 22 JUL MCDONALD'S-SHELL TMN D KUALA LUM MY 13.40
2025-07-23,BREW & BREAD-TMN DESA KUALA LUMP,-98.6,debit,,25 JUL 23 JUL BREW & BREAD-TMN DESA KUALA LUMP MY 98.60
2025-07-23,99 SPEEDMART-2286 KUALA LUMPUR,-20.8,debit,,25 JUL 23 JUL 99 SPEEDMART-2286 KUALA LUMPUR MY 20.80
2025-07-25,SUNWAY MULTICARE P-TD KUALA LUMP,-40.9,debit,,27 JUL 25 JUL SUNWAY MULTICARE P-TD KUALA LUMP MY 40.90
2025-07-25,NSK KUCHAI LAMA KUALA LUMPUR,-18.8,debit,,27 JUL 25 JUL NSK KUCHAI LAMA KUALA LUMPUR MY 18.80
2025-07-26,BHPETROL JLN KLANG LAM KUALA LUM,-8.4,debit,,28 JUL 26 JUL BHPETROL JLN KLANG LAM KUALA LUM MY 8.40
2025-07-27,HONG FU DIM SUM KUALA LUMPUR,-83.5,debit,,29 JUL 27 JUL HONG FU DIM SUM KUALA LUMPUR MY 83.50
2025-07-27,TSUYOI KUALA LUMPUR,-78.9,debit,,29 JUL 27 JUL TSUYOI KUALA LUMPUR MY 78.90
2025-07-27,DE MARKET KUALA LUMPUR,-6.2,debit,,29 JUL 27 JUL DE MARKET KUALA LUMPUR MY 6.20
2025-07-28,HAI KAH LANG-MID VALLEY KUALA LU,-68.0,debit,,28 JUL 28 JUL HAI KAH LANG-MID VALLEY KUALA LU MY 68.00
2025-08-01,GOLIVE ASIA PETALING JAYAMY,-1138.0,debit,,"03 AUG 01 AUG GOLIVE ASIA PETALING JAYAMY 1,138.00"
2025-08-01,Ezypay*Anytime Fitness Kuala Lum,-192.78,debit,,02 AUG 01 AUG Ezypay*Anytime Fitness Kuala Lum MY 192.78
2025-08-06,Shopee Mobile Malaysia Kuala Lum,-43.22,debit,,07 AUG 06 AUG Shopee Mobile Malaysia Kuala Lum MY 43.22
2025-08-06,Shopee Malaysia KUALA LUMPUR,-77.43,debit,,08 AUG 06 AUG Shopee Malaysia KUALA LUMPUR MY 77.43
2025-08-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 AUG 08 AUG AIA BHD-RECURRING 5769286A02 MY 317.67
2025-08-08,AIA VITALITY VA08648460,-10.0,debit,,10 AUG 08 AUG AIA VITALITY VA08648460 MY 10.00
2025-08-08,LAZADA KUALA LUMPUR,-59.69,debit,,10 AUG 08 AUG LAZADA KUALA LUMPUR MY 59.69
2025-08-09,LAZADA KUALA LUMPUR,-17.79,debit,,11 AUG 09 AUG LAZADA KUALA LUMPUR MY 17.79
2025-08-09,LAZADA KUALA LUMPUR,-13.28,debit,,11 AUG 09 AUG LAZADA KUALA LUMPUR MY 13.28
2025-08-10,TRANSFER / TOP-UP THANK YOU-CLICKS,565.19,credit,,10 AUG 10 AUG TRANSFER / TOP-UP THANK YOU-CLICKS 565.19CR
2025-08-10,Shopee Malaysia KUALA LUMPUR,-14.69,debit,,12 AUG 10 AUG Shopee Malaysia KUALA LUMPUR MY 14.69
2025-08-15,MUSEE PLATINUM TOKYO-6M : 04/06,-171.7,debit,,15 AUG 15 AUG MUSEE PLATINUM TOKYO-6M : 04/06 171.70
2025-08-15,APPLE.COM/BILL ITUNES.COM,-3.94,debit,,17 AUG 15 AUG APPLE.COM/BILL ITUNES.COM IE 3.94
2025-08-18,Shopee Malaysia KUALA LUMPUR,-15.63,debit,,20 AUG 18 AUG Shopee Malaysia KUALA LUMPUR MY 15.63
2025-08-18,Shopee Malaysia KUALA LUMPUR,-25.25,debit,,20 AUG 18 AUG Shopee Malaysia KUALA LUMPUR MY 25.25
2025-08-18,Shopee Malaysia KUALA LUMPUR,-51.02,debit,,20 AUG 18 AUG Shopee Malaysia KUALA LUMPUR MY 51.02
2025-08-18,Shopee Malaysia KUALA LUMPUR,-25.4,debit,,20 AUG 18 AUG Shopee Malaysia KUALA LUMPUR MY 25.40
2025-08-18,Shopee Malaysia KUALA LUMPUR,-77.28,debit,,20 AUG 18 AUG Shopee Malaysia KUALA LUMPUR MY 77.28
