date,description,amount,type,balance,raw
2025-02-20,UNLIMITED CASH REBATE,4.0,credit,,21 FEB 20 FEB UNLIMITED CASH REBATE 4.00CR
2025-02-20,CASH REBATE,12.0,credit,,21 FEB 20 FEB CASH REBATE 12.00CR
2025-02-22,BAIWEI MINIBOWL SDN BH KEDAH,-49.8,debit,,24 FEB 22 FEB BAIWEI MINIBOWL SDN BH KEDAH MY 49.80
2025-02-22,VETS FOR PETS-KUCHAI SELANGOR,-102.0,debit,,24 FEB 22 FEB VETS FOR PETS-KUCHAI SELANGOR MY 102.00
2025-02-22,LEE VETERINARY CLINIC KUALA LUMP,-285.0,debit,,24 FEB 22 FEB LEE VETERINARY CLINIC KUALA LUMP MY 285.00
2025-02-23,BULGOGI-SRI PETALING Kuala Lumpu,-72.6,debit,,25 FEB 23 FEB BULGOGI-SRI PETALING Kuala Lumpu MY 72.60
2025-02-23,HOME'S HARMONY-FAIR 12 KUALA LUM,-8.9,debit,,25 FEB 23 FEB HOME'S HARMONY-FAIR 12 KUALA LUM MY 8.90
2025-02-23,JAYA GROCER-PEARL SHOP KUALA LUM,-72.5,debit,,25 FEB 23 FEB JAYA GROCER-PEARL SHOP KUALA LUM MY 72.50
2025-02-25,IMD BREATHWORK FZA ABU DHABI 840U.S. DOLLAR 63.48,-287.4,debit,,27 FEB 25 FEB IMD BREATHWORK FZA ABU DHABI AE 287.40
2025-02-26,DE MARKET KUALA LUMPUR,-15.2,debit,,28 FEB 26 FEB DE MARKET KUALA LUMPUR MY 15.20
2025-02-26,GUARDIAN FABER TOWER KUALA LUMPU,-35.55,debit,,28 FEB 26 FEB GUARDIAN FABER TOWER KUALA LUMPU MY 35.55
2025-02-27,FEEKA FIVE S/B KUALA LUMPUR,-17.4,debit,,01 MAR 27 FEB FEEKA FIVE S/B KUALA LUMPUR MY 17.40
2025-02-27,YELLOW BRICK ROAD KUALA LUMPUR,-59.15,debit,,01 MAR 27 FEB YELLOW BRICK ROAD KUALA LUMPUR MY 59.15
2025-03-01,JUNK CAFˆ KL KUALA LUMPUR,-80.6,debit,,04 MAR 01 MAR JUNK CAFˆ KL KUALA LUMPUR MY 80.60
2025-03-01,AUNTIE ANNE'S-MY TOWN KUALA LUMP,-8.2,debit,,03 MAR 01 MAR AUNTIE ANNE'S-MY TOWN KUALA LUMP MY 8.20
2025-03-01,KC PRIMA SDN BHD KUCHAI LAMA,-101.6,debit,,03 MAR 01 MAR KC PRIMA SDN BHD KUCHAI LAMA MY 101.60
2025-03-01,WATSON'S SUNWAY GEO (M SELANGOR,-9.3,debit,,03 MAR 01 MAR WATSON'S SUNWAY GEO (M SELANGOR MY 9.30
2025-03-01,SPOTLIGHT MYTOWN AMPANG,-21.5,debit,,03 MAR 01 MAR SPOTLIGHT MYTOWN AMPANG MY 21.50
2025-03-01,Ezypay*Anytime Fitness Kuala Lum,-192.78,debit,,02 MAR 01 MAR Ezypay*Anytime Fitness Kuala Lum MY 192.78
2025-03-02,REST SAN CHING SAN-OUG KUALA LUM,-50.4,debit,,05 MAR 02 MAR REST SAN CHING SAN-OUG KUALA LUM MY 50.40
2025-03-02,HONG FU DIM SUM KUALA LUMPUR,-102.65,debit,,04 MAR 02 MAR HONG FU DIM SUM KUALA LUMPUR MY 102.65
2025-03-02,POPULAR BOOK PEARL PT KUALA LUMP,-6.1,debit,,04 MAR 02 MAR POPULAR BOOK PEARL PT KUALA LUMP MY 6.10
2025-03-02,NSK GROCER-3 DAMANSARA PETALING JAY,-92.35,debit,,04 MAR 02 MAR NSK GROCER-3 DAMANSARA PETALING JAY 92.35
2025-03-02,ALIVE FISH & PETS KUALA LUMPUR,-23.0,debit,,04 MAR 02 MAR ALIVE FISH & PETS KUALA LUMPUR MY 23.00
2025-03-02,ORIENTAL MART - 3DSARA PETALING JAY,-47.3,debit,,04 MAR 02 MAR ORIENTAL MART - 3DSARA PETALING JAY 47.30
2025-03-02,LAZADA KUALA LUMPUR,-21.01,debit,,04 MAR 02 MAR LAZADA KUALA LUMPUR MY 21.01
2025-03-02,APPLE.COM/BILL ITUNES.COM,-19.09,debit,,03 MAR 02 MAR APPLE.COM/BILL ITUNES.COM IE 19.09
2025-03-03,LAZADA KUALA LUMPUR,-12.42,debit,,05 MAR 03 MAR LAZADA KUALA LUMPUR MY 12.42
2025-03-04,LAZADA KUALA LUMPUR,-23.93,debit,,06 MAR 04 MAR LAZADA KUALA LUMPUR MY 23.93
2025-03-05,BREW & BREAD-TMN DESA KUALA LUMP,-111.4,debit,,07 MAR 05 MAR BREW & BREAD-TMN DESA KUALA LUMP MY 111.40
2025-03-05,LAZADA KUALA LUMPUR,-91.6,debit,,07 MAR 05 MAR LAZADA KUALA LUMPUR MY 91.60
2025-03-05,LAZADA KUALA LUMPUR,-92.79,debit,,07 MAR 05 MAR LAZADA KUALA LUMPUR MY 92.79
2025-03-06,BREW & BREAD-TMN DESA KUALA LUMP,-107.9,debit,,08 MAR 06 MAR BREW & BREAD-TMN DESA KUALA LUMP MY 107.90
2025-03-06,LEE VETERINARY CLINIC KUALA LUMP,-105.0,debit,,08 MAR 06 MAR LEE VETERINARY CLINIC KUALA LUMP MY 105.00
2025-03-06,LAZADA KUALA LUMPUR,-27.03,debit,,08 MAR 06 MAR LAZADA KUALA LUMPUR MY 27.03
2025-03-07,DE MARKET KUALA LUMPUR,-14.65,debit,,09 MAR 07 MAR DE MARKET KUALA LUMPUR MY 14.65
2025-03-07,DE MARKET KUALA LUMPUR,-37.75,debit,,09 MAR 07 MAR DE MARKET KUALA LUMPUR MY 37.75
2025-03-07,LAZADA KUALA LUMPUR,92.79,credit,,09 MAR 07 MAR LAZADA KUALA LUMPUR MY 92.79CR
2025-03-07,LAZADA KUALA LUMPUR,91.6,credit,,09 MAR 07 MAR LAZADA KUALA LUMPUR MY 91.60CR
2025-03-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 MAR 08 MAR AIA BHD-RECURRING 5769286A02 MY 317.67
2025-03-09,GOGO STEAMBOAT-S.PTL KUALA LUMPU,-140.15,debit,,11 MAR 09 MAR GOGO STEAMBOAT-S.PTL KUALA LUMPU MY 140.15
2025-03-10,TRANSFER / TOP-UP THANK YOU-CLICKS,5171.06,credit,,"10 MAR 10 MAR TRANSFER / TOP-UP THANK YOU-CLICKS 5,171.06CR"
2025-03-10,CYTO P2 WELLNESS SDN B TAMAN DES,-13.0,debit,,12 MAR 10 MAR CYTO P2 WELLNESS SDN B TAMAN DES MY 13.00
2025-03-10,DE MARKET KUALA LUMPUR,-26.9,debit,,12 MAR 10 MAR DE MARKET KUALA LUMPUR MY 26.90
2025-03-10,WATSON'S PEARL POINT KUALA LUMPU,-100.65,debit,,12 MAR 10 MAR WATSON'S PEARL POINT KUALA LUMPU MY 100.65
2025-03-10,LAZADA KUALA LUMPUR,-19.87,debit,,12 MAR 10 MAR LAZADA KUALA LUMPUR MY 19.87
2025-03-10,AIA VITALITY VA08648460,-10.0,debit,,12 MAR 10 MAR AIA VITALITY VA08648460 MY 10.00
2025-03-11,LAZADA KUALA LUMPUR,-13.84,debit,,13 MAR 11 MAR LAZADA KUALA LUMPUR MY 13.84
2025-03-12,ALOE MIND PETALING JAYAMY,-250.0,debit,,15 MAR 12 MAR ALOE MIND PETALING JAYAMY 250.00
2025-03-14,BREW & BREAD-TMN DESA KUALA LUMP,-97.4,debit,,16 MAR 14 MAR BREW & BREAD-TMN DESA KUALA LUMP MY 97.40
2025-03-14,NSK GROCER-3 DAMANSARA PETALING JAY,-90.3,debit,,16 MAR 14 MAR NSK GROCER-3 DAMANSARA PETALING JAY 90.30
2025-03-14,NSK GROCER-3 DAMANSARA PETALING JAY,-182.35,debit,,16 MAR 14 MAR NSK GROCER-3 DAMANSARA PETALING JAY 182.35
2025-03-15,LAZADA KUALA LUMPUR,-77.54,debit,,17 MAR 15 MAR LAZADA KUALA LUMPUR MY 77.54
2025-03-15,LAZADA KUALA LUMPUR,-6.53,debit,,17 MAR 15 MAR LAZADA KUALA LUMPUR MY 6.53
2025-03-17,LAZADA KUALA LUMPUR,-15.65,debit,,19 MAR 17 MAR LAZADA KUALA LUMPUR MY 15.65
2025-03-17,LAZADA KUALA LUMPUR,-37.7,debit,,19 MAR 17 MAR LAZADA KUALA LUMPUR MY 37.70
2025-03-18,HONG FU DIM SUM KUALA LUMPUR,-94.9,debit,,20 MAR 18 MAR HONG FU DIM SUM KUALA LUMPUR MY 94.90
2025-03-18,BIG PHARMACY TAMAN KIN SELANGOR,-24.0,debit,,20 MAR 18 MAR BIG PHARMACY TAMAN KIN SELANGOR MY 24.00
2025-03-18,LAZADA KUALA LUMPUR,-16.32,debit,,20 MAR 18 MAR LAZADA KUALA LUMPUR MY 16.32
